,Scenario,Trial,Seed,Alpha,Beta,Gamma,Drones,Victims
399,TrackingLong,400,7132308129641337542,0.3,1.0,1.0,17,452
400,TrackingLong,401,7168742327385099074,0.4,0.1,0.1,15,136
401,TrackingLong,402,3773141408812500531,0.4,0.1,0.2,18,192
402,TrackingLong,403,4067163938419579369,0.4,0.1,0.3,20,241
403,TrackingLong,404,5534831092189935574,0.4,0.1,0.4,21,239
404,TrackingLong,405,1676739014518713395,0.4,0.1,0.5,19,327
405,TrackingLong,406,6998397442983336532,0.4,0.1,0.6,15,340
406,TrackingLong,407,692639913945215944,0.4,0.1,0.7,19,378
407,TrackingLong,408,8188393601339644464,0.4,0.1,0.8,19,385
408,TrackingLong,409,7795766337486466108,0.4,0.1,0.9,18,412
409,TrackingLong,410,3977284431260492611,0.4,0.1,1.0,18,431
410,TrackingLong,411,9133260467871541374,0.4,0.2,0.1,23,218
411,TrackingLong,412,1027962845161364236,0.4,0.2,0.2,18,244
412,TrackingLong,413,3241983928034194293,0.4,0.2,0.3,26,285
413,TrackingLong,414,4232995529407187061,0.4,0.2,0.4,23,296
414,TrackingLong,415,6011453218807672621,0.4,0.2,0.5,18,326
415,TrackingLong,416,1677484459867257900,0.4,0.2,0.6,20,324
416,TrackingLong,417,8784737427033094108,0.4,0.2,0.7,17,359
417,TrackingLong,418,8441743260613899329,0.4,0.2,0.8,17,380
418,TrackingLong,419,1779779101593573564,0.4,0.2,0.9,20,395
419,TrackingLong,420,1263543515539325400,0.4,0.2,1.0,19,431
420,TrackingLong,421,5479574333801534757,0.4,0.3,0.1,19,262
421,TrackingLong,422,6777813312254223296,0.4,0.3,0.2,21,306
422,TrackingLong,423,8919379876418918780,0.4,0.3,0.3,16,330
423,TrackingLong,424,6168649148693544912,0.4,0.3,0.4,16,334
424,TrackingLong,425,4370052651370317379,0.4,0.3,0.5,22,359
425,TrackingLong,426,3836747910776505430,0.4,0.3,0.6,16,380
426,TrackingLong,427,6281706801705565939,0.4,0.3,0.7,21,371
427,TrackingLong,428,5783223011985677264,0.4,0.3,0.8,22,378
428,TrackingLong,429,3904557258878379211,0.4,0.3,0.9,15,426
429,TrackingLong,430,1442647457203415722,0.4,0.3,1.0,19,423
430,TrackingLong,431,3783048884778980317,0.4,0.4,0.1,18,300
431,TrackingLong,432,6162647800028724034,0.4,0.4,0.2,22,319
432,TrackingLong,433,5321117821691863378,0.4,0.4,0.3,17,324
433,TrackingLong,434,2524101370678377068,0.4,0.4,0.4,19,351
434,TrackingLong,435,152212654527029341,0.4,0.4,0.5,15,392
435,TrackingLong,436,3141102148869664256,0.4,0.4,0.6,15,404
436,TrackingLong,437,7140086408323914651,0.4,0.4,0.7,19,393
437,TrackingLong,438,7698849271589091750,0.4,0.4,0.8,24,414
438,TrackingLong,439,9178297051851088194,0.4,0.4,0.9,16,407
439,TrackingLong,440,7465009972947951675,0.4,0.4,1.0,18,414
440,TrackingLong,441,1495817531087252349,0.4,0.5,0.1,20,366
441,TrackingLong,442,6669426913450438903,0.4,0.5,0.2,20,361
442,TrackingLong,443,1712541570101106479,0.4,0.5,0.3,15,342
443,TrackingLong,444,5256783602957891944,0.4,0.5,0.4,23,378
444,TrackingLong,445,731416624744388939,0.4,0.5,0.5,20,393
445,TrackingLong,446,2715332162144191621,0.4,0.5,0.6,21,383
446,TrackingLong,447,4083709235150608765,0.4,0.5,0.7,12,388
447,TrackingLong,448,276394912485625309,0.4,0.5,0.8,21,432
448,TrackingLong,449,2719708951317759094,0.4,0.5,0.9,15,406
449,TrackingLong,450,3937368162881273418,0.4,0.5,1.0,21,427
450,TrackingLong,451,1713310939895211395,0.4,0.6,0.1,18,394
451,TrackingLong,452,3249809200060569154,0.4,0.6,0.2,19,398
452,TrackingLong,453,3774783146999763160,0.4,0.6,0.3,14,407
453,TrackingLong,454,305186685554066185,0.4,0.6,0.4,16,404
454,TrackingLong,455,3534631590996052699,0.4,0.6,0.5,15,416
455,TrackingLong,456,7135017812195477506,0.4,0.6,0.6,19,409
456,TrackingLong,457,5225463471890781788,0.4,0.6,0.7,19,404
457,TrackingLong,458,2580645634822931826,0.4,0.6,0.8,23,445
458,TrackingLong,459,6006103778547378018,0.4,0.6,0.9,21,421
459,TrackingLong,460,7578092911982766113,0.4,0.6,1.0,17,425
460,TrackingLong,461,9029403597640213401,0.4,0.7,0.1,20,413
461,TrackingLong,462,3659488014110185266,0.4,0.7,0.2,24,431
462,TrackingLong,463,6757408280040359140,0.4,0.7,0.3,20,449
463,TrackingLong,464,2087172491756088142,0.4,0.7,0.4,19,447
464,TrackingLong,465,714559727753959233,0.4,0.7,0.5,21,429
465,TrackingLong,466,2074821027240395402,0.4,0.7,0.6,14,437
466,TrackingLong,467,7697298718534566044,0.4,0.7,0.7,16,414
467,TrackingLong,468,5799001432982984150,0.4,0.7,0.8,21,405
468,TrackingLong,469,6312394965163082380,0.4,0.7,0.9,19,424
469,TrackingLong,470,9155816834691361110,0.4,0.7,1.0,21,418
470,TrackingLong,471,7437765326167199631,0.4,0.8,0.1,22,482
471,TrackingLong,472,3536930580857642182,0.4,0.8,0.2,23,480
472,TrackingLong,473,8126768874659993232,0.4,0.8,0.3,20,449
473,TrackingLong,474,2937912380677253224,0.4,0.8,0.4,19,440
474,TrackingLong,475,719306340609568585,0.4,0.8,0.5,26,428
475,TrackingLong,476,2689132880971764366,0.4,0.8,0.6,19,428
476,TrackingLong,477,1540062254056442088,0.4,0.8,0.7,23,428
477,TrackingLong,478,1123584536899669323,0.4,0.8,0.8,17,405
478,TrackingLong,479,8681504965912492064,0.4,0.8,0.9,18,416
479,TrackingLong,480,276247003132643271,0.4,0.8,1.0,21,410
480,TrackingLong,481,1533325827626169702,0.4,0.9,0.1,21,509
481,TrackingLong,482,539437020211523155,0.4,0.9,0.2,21,493
482,TrackingLong,483,1111324346890070904,0.4,0.9,0.3,18,436
483,TrackingLong,484,5807585998857522046,0.4,0.9,0.4,21,454
484,TrackingLong,485,2965974115254832068,0.4,0.9,0.5,26,461
485,TrackingLong,486,1993458945624758347,0.4,0.9,0.6,23,444
486,TrackingLong,487,2411497072106074250,0.4,0.9,0.7,19,440
487,TrackingLong,488,2964240555797153033,0.4,0.9,0.8,16,437
488,TrackingLong,489,3137155694048692107,0.4,0.9,0.9,19,406
489,TrackingLong,490,1302057164789536104,0.4,0.9,1.0,18,415
490,TrackingLong,491,4060604430461424114,0.4,1.0,0.1,19,517
491,TrackingLong,492,8314618616503444665,0.4,1.0,0.2,18,519
492,TrackingLong,493,6575341003983279421,0.4,1.0,0.3,20,509
493,TrackingLong,494,911279862672422076,0.4,1.0,0.4,21,475
494,TrackingLong,495,6318667250295885068,0.4,1.0,0.5,17,462
495,TrackingLong,496,4313670011412374925,0.4,1.0,0.6,23,453
496,TrackingLong,497,18039190981377393,0.4,1.0,0.7,22,437
497,TrackingLong,498,1023945132677295531,0.4,1.0,0.8,20,454
498,TrackingLong,499,3299759527760747664,0.4,1.0,0.9,20,445
499,TrackingLong,500,4373943270687627249,0.4,1.0,1.0,19,396
500,TrackingLong,501,5763405613914007106,0.5,0.1,0.1,22,151
501,TrackingLong,502,3889745244931453638,0.5,0.1,0.2,17,213
502,TrackingLong,503,6050096894833580706,0.5,0.1,0.3,16,239
503,TrackingLong,504,5741451703501567705,0.5,0.1,0.4,15,290
504,TrackingLong,505,7450112249223349618,0.5,0.1,0.5,15,316
505,TrackingLong,506,6011431000324692302,0.5,0.1,0.6,20,333
506,TrackingLong,507,2827809483899797141,0.5,0.1,0.7,21,386
507,TrackingLong,508,1087977712709077387,0.5,0.1,0.8,20,383
508,TrackingLong,509,1227185104333767548,0.5,0.1,0.9,25,414
509,TrackingLong,510,5805118442175320948,0.5,0.1,1.0,23,408
510,TrackingLong,511,1739580838612176726,0.5,0.2,0.1,27,212
511,TrackingLong,512,6204841366759238745,0.5,0.2,0.2,23,257
512,TrackingLong,513,309338157100876610,0.5,0.2,0.3,27,276
513,TrackingLong,514,983795765197535962,0.5,0.2,0.4,21,310
514,TrackingLong,515,6740873165350746182,0.5,0.2,0.5,22,347
515,TrackingLong,516,4770044477860752251,0.5,0.2,0.6,21,369
516,TrackingLong,517,920098089423248594,0.5,0.2,0.7,20,371
517,TrackingLong,518,1669738455685333672,0.5,0.2,0.8,20,390
518,TrackingLong,519,8514513098262614428,0.5,0.2,0.9,19,383
519,TrackingLong,520,9050342733991884296,0.5,0.2,1.0,17,441
520,TrackingLong,521,487301348903728094,0.5,0.3,0.1,22,276
521,TrackingLong,522,4387352989573525684,0.5,0.3,0.2,22,285
522,TrackingLong,523,1282252793048334004,0.5,0.3,0.3,20,307
523,TrackingLong,524,8077681346583603163,0.5,0.3,0.4,16,306
524,TrackingLong,525,5936787358142149553,0.5,0.3,0.5,20,332
525,TrackingLong,526,3275251688458343104,0.5,0.3,0.6,22,360
526,TrackingLong,527,8887486460361064838,0.5,0.3,0.7,20,389
527,TrackingLong,528,8814722705038283550,0.5,0.3,0.8,20,393
528,TrackingLong,529,1839897351906511874,0.5,0.3,0.9,18,413
529,TrackingLong,530,6865179940940157894,0.5,0.3,1.0,19,391
530,TrackingLong,531,7807111453132080917,0.5,0.4,0.1,19,332
531,TrackingLong,532,4900996867603002373,0.5,0.4,0.2,18,336
532,TrackingLong,533,6716850630412008914,0.5,0.4,0.3,17,330
533,TrackingLong,534,8369096196190014019,0.5,0.4,0.4,20,351
534,TrackingLong,535,7196569187063373683,0.5,0.4,0.5,21,382
535,TrackingLong,536,1598394274126186932,0.5,0.4,0.6,22,382
536,TrackingLong,537,2453815093186337205,0.5,0.4,0.7,19,387
537,TrackingLong,538,7982150676267240156,0.5,0.4,0.8,24,391
538,TrackingLong,539,932124655930051410,0.5,0.4,0.9,18,410
539,TrackingLong,540,5945167649651713228,0.5,0.4,1.0,20,408
540,TrackingLong,541,5920607920972817336,0.5,0.5,0.1,19,365
541,TrackingLong,542,4777471707166570348,0.5,0.5,0.2,20,362
542,TrackingLong,543,2630937740737282596,0.5,0.5,0.3,22,383
543,TrackingLong,544,8243049635682621300,0.5,0.5,0.4,22,362
544,TrackingLong,545,8535774053816436550,0.5,0.5,0.5,20,407
545,TrackingLong,546,1113457150081371828,0.5,0.5,0.6,16,357
546,TrackingLong,547,2913478127048314290,0.5,0.5,0.7,19,386
547,TrackingLong,548,7910275337972161723,0.5,0.5,0.8,16,376
548,TrackingLong,549,6763124320703233707,0.5,0.5,0.9,22,443
549,TrackingLong,550,2798799285076644254,0.5,0.5,1.0,18,395
550,TrackingLong,551,1896433448471139758,0.5,0.6,0.1,15,408
551,TrackingLong,552,2534666789091907180,0.5,0.6,0.2,25,398
552,TrackingLong,553,6337802723260537056,0.5,0.6,0.3,16,382
553,TrackingLong,554,3268756928064071713,0.5,0.6,0.4,19,385
554,TrackingLong,555,5137699100943506249,0.5,0.6,0.5,21,401
555,TrackingLong,556,6857313124754169345,0.5,0.6,0.6,17,418
556,TrackingLong,557,2151888905355223083,0.5,0.6,0.7,20,414
557,TrackingLong,558,8645266245533576009,0.5,0.6,0.8,19,383
558,TrackingLong,559,5588012434175262519,0.5,0.6,0.9,22,397
559,TrackingLong,560,5591893295477063250,0.5,0.6,1.0,17,401
560,TrackingLong,561,970932226029365442,0.5,0.7,0.1,16,447
561,TrackingLong,562,8910285106176029359,0.5,0.7,0.2,28,433
562,TrackingLong,563,8108299892182796049,0.5,0.7,0.3,23,439
563,TrackingLong,564,1221625574212487980,0.5,0.7,0.4,19,403
564,TrackingLong,565,9074106545920612077,0.5,0.7,0.5,16,432
565,TrackingLong,566,7513462127650776910,0.5,0.7,0.6,21,407
566,TrackingLong,567,7431148497543239,0.5,0.7,0.7,17,413
567,TrackingLong,568,1916424791036798422,0.5,0.7,0.8,18,419
568,TrackingLong,569,944124771517525708,0.5,0.7,0.9,23,437
569,TrackingLong,570,8889606397611801486,0.5,0.7,1.0,16,415
570,TrackingLong,571,6443114945717048224,0.5,0.8,0.1,20,433
571,TrackingLong,572,2259601733866530284,0.5,0.8,0.2,18,467
572,TrackingLong,573,4112403880055844961,0.5,0.8,0.3,24,423
573,TrackingLong,574,9028704205057603230,0.5,0.8,0.4,16,422
574,TrackingLong,575,5686606026692511133,0.5,0.8,0.5,20,452
575,TrackingLong,576,829531388757338651,0.5,0.8,0.6,22,412
576,TrackingLong,577,2350301842186855050,0.5,0.8,0.7,14,436
577,TrackingLong,578,6745342842688231816,0.5,0.8,0.8,19,426
578,TrackingLong,579,3749917642320122235,0.5,0.8,0.9,18,434
579,TrackingLong,580,632095184110544092,0.5,0.8,1.0,14,411
580,TrackingLong,581,8733082046001130486,0.5,0.9,0.1,16,477
581,TrackingLong,582,5355002180076413684,0.5,0.9,0.2,20,485
582,TrackingLong,583,94333019356615601,0.5,0.9,0.3,18,463
583,TrackingLong,584,3049648319156430469,0.5,0.9,0.4,21,458
584,TrackingLong,585,7915114714579713042,0.5,0.9,0.5,18,449
585,TrackingLong,586,2041060604976736082,0.5,0.9,0.6,24,429
586,TrackingLong,587,6064356382064319957,0.5,0.9,0.7,19,413
587,TrackingLong,588,2963250208222147903,0.5,0.9,0.8,20,405
588,TrackingLong,589,4841094941125352825,0.5,0.9,0.9,19,422
589,TrackingLong,590,7483396293001962310,0.5,0.9,1.0,17,384
590,TrackingLong,591,2850962858467493474,0.5,1.0,0.1,19,532
591,TrackingLong,592,5724560616405254892,0.5,1.0,0.2,23,497
592,TrackingLong,593,8012500966612224630,0.5,1.0,0.3,15,481
593,TrackingLong,594,6309126713189416261,0.5,1.0,0.4,17,502
594,TrackingLong,595,2817579504091261633,0.5,1.0,0.5,17,480
595,TrackingLong,596,6488461027206612752,0.5,1.0,0.6,15,479
596,TrackingLong,597,6765002954029350176,0.5,1.0,0.7,17,446
597,TrackingLong,598,49581216905522695,0.5,1.0,0.8,21,443
598,TrackingLong,599,2017485230060325732,0.5,1.0,0.9,21,429
599,TrackingLong,600,623286808129141898,0.5,1.0,1.0,19,407
600,TrackingLong,601,8099791214547862198,0.6,0.1,0.1,25,143
601,TrackingLong,602,1963115181965940529,0.6,0.1,0.2,19,186
602,TrackingLong,603,4817517816964538841,0.6,0.1,0.3,20,241
603,TrackingLong,604,1423070370769556102,0.6,0.1,0.4,20,282
604,TrackingLong,605,5528956037947874947,0.6,0.1,0.5,18,327
605,TrackingLong,606,7931066135710430727,0.6,0.1,0.6,24,345
606,TrackingLong,607,2835980676443132103,0.6,0.1,0.7,22,351
607,TrackingLong,608,472492697948427178,0.6,0.1,0.8,18,381
608,TrackingLong,609,5866685249927864507,0.6,0.1,0.9,22,395
609,TrackingLong,610,6589110456736234024,0.6,0.1,1.0,18,406
610,TrackingLong,611,2088002164322602851,0.6,0.2,0.1,23,200
611,TrackingLong,612,4730762327367449806,0.6,0.2,0.2,20,248
612,TrackingLong,613,8021471938130846464,0.6,0.2,0.3,16,283
613,TrackingLong,614,1411629627608514272,0.6,0.2,0.4,24,295
614,TrackingLong,615,23936463749740445,0.6,0.2,0.5,16,323
615,TrackingLong,616,1465242427143247481,0.6,0.2,0.6,25,339
616,TrackingLong,617,3606085308640712022,0.6,0.2,0.7,20,349
617,TrackingLong,618,2417368727829291987,0.6,0.2,0.8,21,368
618,TrackingLong,619,6097884037497358612,0.6,0.2,0.9,19,403
619,TrackingLong,620,8330335526379546317,0.6,0.2,1.0,15,401
620,TrackingLong,621,6429996079321412460,0.6,0.3,0.1,26,278
621,TrackingLong,622,1626763909846434203,0.6,0.3,0.2,21,286
622,TrackingLong,623,9103771334018769130,0.6,0.3,0.3,19,310
623,TrackingLong,624,5192547427198633554,0.6,0.3,0.4,18,316
624,TrackingLong,625,3205845627993222523,0.6,0.3,0.5,25,359
625,TrackingLong,626,4467441493820549337,0.6,0.3,0.6,19,366
626,TrackingLong,627,7616848944927628814,0.6,0.3,0.7,19,379
627,TrackingLong,628,1400310827538290264,0.6,0.3,0.8,22,364
628,TrackingLong,629,4929225179971216040,0.6,0.3,0.9,18,389
629,TrackingLong,630,8836401016852917573,0.6,0.3,1.0,24,406
630,TrackingLong,631,8514836089536843905,0.6,0.4,0.1,22,311
631,TrackingLong,632,2438701975264516057,0.6,0.4,0.2,23,338
632,TrackingLong,633,560407510736008332,0.6,0.4,0.3,17,334
633,TrackingLong,634,5334910358058326700,0.6,0.4,0.4,20,346
634,TrackingLong,635,233593917956950188,0.6,0.4,0.5,19,368
635,TrackingLong,636,1678353536993667149,0.6,0.4,0.6,20,382
636,TrackingLong,637,8731188100926145002,0.6,0.4,0.7,17,383
637,TrackingLong,638,7346484091145971917,0.6,0.4,0.8,17,394
638,TrackingLong,639,2398915722461185883,0.6,0.4,0.9,20,375
639,TrackingLong,640,293267500419894717,0.6,0.4,1.0,18,414
640,TrackingLong,641,8091083229432250692,0.6,0.5,0.1,15,320
641,TrackingLong,642,694221893882671105,0.6,0.5,0.2,18,329
642,TrackingLong,643,5689193471355006713,0.6,0.5,0.3,16,356
643,TrackingLong,644,2105887568356970971,0.6,0.5,0.4,17,381
644,TrackingLong,645,3245185593728505635,0.6,0.5,0.5,17,374
645,TrackingLong,646,4089845235223214883,0.6,0.5,0.6,21,366
646,TrackingLong,647,1145336029688669193,0.6,0.5,0.7,14,391
647,TrackingLong,648,8586579641315625933,0.6,0.5,0.8,21,392
648,TrackingLong,649,8483649005192859657,0.6,0.5,0.9,23,409
649,TrackingLong,650,5012536942259902959,0.6,0.5,1.0,17,388
650,TrackingLong,651,1736109506461486990,0.6,0.6,0.1,23,396
651,TrackingLong,652,8082448416444538846,0.6,0.6,0.2,20,384
652,TrackingLong,653,4096483643094166117,0.6,0.6,0.3,19,396
653,TrackingLong,654,2839430511644276690,0.6,0.6,0.4,17,394
654,TrackingLong,655,3483221170408700910,0.6,0.6,0.5,24,388
655,TrackingLong,656,4845212411583158639,0.6,0.6,0.6,22,419
656,TrackingLong,657,3476233557434907872,0.6,0.6,0.7,19,379
657,TrackingLong,658,7364588507606957421,0.6,0.6,0.8,20,406
658,TrackingLong,659,6537241375024200262,0.6,0.6,0.9,21,436
659,TrackingLong,660,7750685664704904188,0.6,0.6,1.0,26,418
660,TrackingLong,661,4819710916715180985,0.6,0.7,0.1,20,445
661,TrackingLong,662,1873205596113860945,0.6,0.7,0.2,19,418
662,TrackingLong,663,1249576872644079453,0.6,0.7,0.3,25,408
663,TrackingLong,664,1965988219754270020,0.6,0.7,0.4,20,412
664,TrackingLong,665,3028003041219576854,0.6,0.7,0.5,17,408
665,TrackingLong,666,847754179333702946,0.6,0.7,0.6,19,396
666,TrackingLong,667,5862312796385899683,0.6,0.7,0.7,19,432
667,TrackingLong,668,5368812870596473348,0.6,0.7,0.8,24,410
668,TrackingLong,669,2559962908902434802,0.6,0.7,0.9,17,391
669,TrackingLong,670,7719633230171081774,0.6,0.7,1.0,15,406
670,TrackingLong,671,2532854765550504256,0.6,0.8,0.1,22,429
671,TrackingLong,672,7979959262966011933,0.6,0.8,0.2,22,446
672,TrackingLong,673,7319005014845437982,0.6,0.8,0.3,21,440
673,TrackingLong,674,2556829753831451030,0.6,0.8,0.4,18,429
674,TrackingLong,675,400485847747340103,0.6,0.8,0.5,18,439
675,TrackingLong,676,4620634083125799037,0.6,0.8,0.6,19,432
676,TrackingLong,677,4556324613229336995,0.6,0.8,0.7,19,397
677,TrackingLong,678,3018232292145211450,0.6,0.8,0.8,24,405
678,TrackingLong,679,1936402457898141699,0.6,0.8,0.9,18,387
679,TrackingLong,680,8559780117229052635,0.6,0.8,1.0,18,402
680,TrackingLong,681,5621101028688692008,0.6,0.9,0.1,24,473
681,TrackingLong,682,7290867619717006987,0.6,0.9,0.2,24,483
682,TrackingLong,683,5952010378041530462,0.6,0.9,0.3,20,482
683,TrackingLong,684,6287725785533297775,0.6,0.9,0.4,22,469
684,TrackingLong,685,2651996608404084086,0.6,0.9,0.5,20,442
685,TrackingLong,686,1014555417220493258,0.6,0.9,0.6,19,452
686,TrackingLong,687,4933563594791391439,0.6,0.9,0.7,17,398
687,TrackingLong,688,3526222427541749799,0.6,0.9,0.8,20,421
688,TrackingLong,689,8682201651509510260,0.6,0.9,0.9,17,409
689,TrackingLong,690,5990656657276409049,0.6,0.9,1.0,18,399
690,TrackingLong,691,3494174830172975703,0.6,1.0,0.1,21,495
691,TrackingLong,692,6110306858502579671,0.6,1.0,0.2,22,507
692,TrackingLong,693,6480157313469290603,0.6,1.0,0.3,18,474
693,TrackingLong,694,4332429674281133878,0.6,1.0,0.4,17,470
694,TrackingLong,695,6988118010347122000,0.6,1.0,0.5,20,455
695,TrackingLong,696,4535421828572908129,0.6,1.0,0.6,19,444
696,TrackingLong,697,2595708426532772077,0.6,1.0,0.7,15,411
697,TrackingLong,698,7446570162527963887,0.6,1.0,0.8,23,433
698,TrackingLong,699,5015568869942180444,0.6,1.0,0.9,19,422
699,TrackingLong,700,3449896503561439278,0.6,1.0,1.0,18,388
700,TrackingLong,701,253695704677112267,0.7,0.1,0.1,18,119
701,TrackingLong,702,3253966743163459408,0.7,0.1,0.2,17,201
702,TrackingLong,703,7181333021459946137,0.7,0.1,0.3,13,215
703,TrackingLong,704,5983936065685360672,0.7,0.1,0.4,20,276
704,TrackingLong,705,1063265271563054939,0.7,0.1,0.5,14,292
705,TrackingLong,706,1257347363766912822,0.7,0.1,0.6,22,339
706,TrackingLong,707,5031463086553471605,0.7,0.1,0.7,24,346
707,TrackingLong,708,1819698235596153557,0.7,0.1,0.8,23,341
708,TrackingLong,709,1562311488759188791,0.7,0.1,0.9,22,375
709,TrackingLong,710,3767530902284711228,0.7,0.1,1.0,20,404
710,TrackingLong,711,5393810273423544053,0.7,0.2,0.1,23,212
711,TrackingLong,712,7701195404317353478,0.7,0.2,0.2,17,240
712,TrackingLong,713,7661046921791621459,0.7,0.2,0.3,16,250
713,TrackingLong,714,4866158981448490815,0.7,0.2,0.4,21,284
714,TrackingLong,715,142293043910788623,0.7,0.2,0.5,23,296
715,TrackingLong,716,6715554244116085852,0.7,0.2,0.6,18,336
716,TrackingLong,717,279592638476828096,0.7,0.2,0.7,22,374
717,TrackingLong,718,3740838933564734343,0.7,0.2,0.8,19,363
718,TrackingLong,719,4006790606458281526,0.7,0.2,0.9,21,387
719,TrackingLong,720,7558341556662881100,0.7,0.2,1.0,16,398
720,TrackingLong,721,1825201714394516223,0.7,0.3,0.1,17,254
721,TrackingLong,722,2253585441881177081,0.7,0.3,0.2,19,280
722,TrackingLong,723,8044131786938559402,0.7,0.3,0.3,19,321
723,TrackingLong,724,3807582461597541183,0.7,0.3,0.4,19,323
724,TrackingLong,725,6091244032169912366,0.7,0.3,0.5,21,350
725,TrackingLong,726,2820986185991176948,0.7,0.3,0.6,22,357
726,TrackingLong,727,125639908803749919,0.7,0.3,0.7,21,389
727,TrackingLong,728,6126559047184750075,0.7,0.3,0.8,23,364
728,TrackingLong,729,8200069717560368882,0.7,0.3,0.9,21,413
729,TrackingLong,730,9201743947831836696,0.7,0.3,1.0,17,385
730,TrackingLong,731,6081968247993990554,0.7,0.4,0.1,15,286
731,TrackingLong,732,3989471349269265730,0.7,0.4,0.2,17,318
732,TrackingLong,733,6884057506494432619,0.7,0.4,0.3,19,340
733,TrackingLong,734,5756981966357708046,0.7,0.4,0.4,19,337
734,TrackingLong,735,1588999093420054194,0.7,0.4,0.5,15,346
735,TrackingLong,736,1339025342541349477,0.7,0.4,0.6,22,358
736,TrackingLong,737,7252797820320260907,0.7,0.4,0.7,22,380
737,TrackingLong,738,6685963031557094114,0.7,0.4,0.8,22,358
738,TrackingLong,739,6400037677439502929,0.7,0.4,0.9,15,378
739,TrackingLong,740,6856420277232770620,0.7,0.4,1.0,16,394
740,TrackingLong,741,52333639716037119,0.7,0.5,0.1,20,338
741,TrackingLong,742,2983689972297854153,0.7,0.5,0.2,16,331
742,TrackingLong,743,4866645540336160424,0.7,0.5,0.3,24,350
743,TrackingLong,744,7770338177865111450,0.7,0.5,0.4,17,372
744,TrackingLong,745,194856721798109191,0.7,0.5,0.5,18,368
745,TrackingLong,746,3044267414956498755,0.7,0.5,0.6,16,375
746,TrackingLong,747,8606714983836667785,0.7,0.5,0.7,21,376
747,TrackingLong,748,5886003015898132582,0.7,0.5,0.8,21,405
748,TrackingLong,749,4465121279391640205,0.7,0.5,0.9,22,400
749,TrackingLong,750,203032853834841669,0.7,0.5,1.0,19,394
750,TrackingLong,751,377929186551040392,0.7,0.6,0.1,21,390
751,TrackingLong,752,7785952646833588771,0.7,0.6,0.2,19,402
752,TrackingLong,753,5039713167074086394,0.7,0.6,0.3,15,381
753,TrackingLong,754,2857396707194090394,0.7,0.6,0.4,21,376
754,TrackingLong,755,2634796173543332628,0.7,0.6,0.5,23,411
755,TrackingLong,756,4653517767316298610,0.7,0.6,0.6,15,371
756,TrackingLong,757,263224532867480573,0.7,0.6,0.7,19,396
757,TrackingLong,758,4057012503045233313,0.7,0.6,0.8,23,400
758,TrackingLong,759,182492797796397855,0.7,0.6,0.9,20,384
759,TrackingLong,760,3463445220837890588,0.7,0.6,1.0,20,401
760,TrackingLong,761,6476165389709002202,0.7,0.7,0.1,18,402
761,TrackingLong,762,6041159619210809205,0.7,0.7,0.2,18,430
762,TrackingLong,763,7245861418284124547,0.7,0.7,0.3,21,419
763,TrackingLong,764,681424449346509006,0.7,0.7,0.4,23,414
764,TrackingLong,765,8169165044380510513,0.7,0.7,0.5,20,372
765,TrackingLong,766,1955238595566390311,0.7,0.7,0.6,19,395
766,TrackingLong,767,3721944004647047686,0.7,0.7,0.7,21,379
767,TrackingLong,768,8253842436904643207,0.7,0.7,0.8,21,395
768,TrackingLong,769,3984014899530038277,0.7,0.7,0.9,18,398
769,TrackingLong,770,2386372297378009364,0.7,0.7,1.0,22,397
770,TrackingLong,771,5615502611956624269,0.7,0.8,0.1,20,455
771,TrackingLong,772,2187010414698368816,0.7,0.8,0.2,20,416
772,TrackingLong,773,3544674541407239126,0.7,0.8,0.3,21,416
773,TrackingLong,774,1373910040565213492,0.7,0.8,0.4,20,406
774,TrackingLong,775,9179725921319339958,0.7,0.8,0.5,20,427
775,TrackingLong,776,7471997900867725660,0.7,0.8,0.6,16,420
776,TrackingLong,777,8461010214413133795,0.7,0.8,0.7,19,419
777,TrackingLong,778,1212261873907057686,0.7,0.8,0.8,20,375
778,TrackingLong,779,6363138903228860417,0.7,0.8,0.9,19,408
779,TrackingLong,780,8689769358791254379,0.7,0.8,1.0,21,391
780,TrackingLong,781,1871133216427560772,0.7,0.9,0.1,21,471
781,TrackingLong,782,5166902800126868595,0.7,0.9,0.2,21,482
782,TrackingLong,783,7775883195312413023,0.7,0.9,0.3,16,459
783,TrackingLong,784,2186443020772463727,0.7,0.9,0.4,24,454
784,TrackingLong,785,7595929310707628799,0.7,0.9,0.5,17,416
785,TrackingLong,786,465186277047406893,0.7,0.9,0.6,19,431
786,TrackingLong,787,5792841456258294648,0.7,0.9,0.7,21,417
787,TrackingLong,788,1185945353021226399,0.7,0.9,0.8,19,417
788,TrackingLong,789,564462457287331383,0.7,0.9,0.9,20,399
789,TrackingLong,790,315979058324283720,0.7,0.9,1.0,23,369
790,TrackingLong,791,6103583150580271931,0.7,1.0,0.1,23,486
791,TrackingLong,792,6875675775634588107,0.7,1.0,0.2,16,457
792,TrackingLong,793,3233278281829619426,0.7,1.0,0.3,20,451
793,TrackingLong,794,7916343977261846713,0.7,1.0,0.4,23,482
794,TrackingLong,795,6324301243570216612,0.7,1.0,0.5,16,448
795,TrackingLong,796,700433675978877778,0.7,1.0,0.6,19,473
796,TrackingLong,797,2444425879148840246,0.7,1.0,0.7,18,392
797,TrackingLong,798,3320157723808033422,0.7,1.0,0.8,20,424
798,TrackingLong,799,1980354990052152628,0.7,1.0,0.9,18,423
